Electric/Acoustic,Distorted/Clear,Many Instruments/Few Instruments,Loud/Soft,Heavy/Light,High pitch/Low pitch,Wide pitch variation/Narrow pitch variation,Punchy/Smooth,Harmonious/Disharmonious,Clear melody/No melody,Repetitive/Non-repetitive,Complex rhythm/Simple rhythm,Fast tempo/Slow tempo,Dense/Sparse,Strong beat/Weak beat,prolific_id,stimulus_id
1,6,3,2,2,4,3,1,3,2,1,7,4,3,4,5efddc1317f23624a7380d36,L_k7TXQ2Tmw
1,3,2,2,2,6,5,3,4,3,2,5,3,3,2,60e41e3e8c52dca4b19a3487,c9iawUthtNY
2,6,3,3,5,2,2,2,2,2,5,3,2,3,2,5f29ed73209c1b1a178602e3,Lt5lr8mebNY
6,7,5,6,6,2,3,3,3,3,2,5,3,5,5,5ba11949a896050001d50742,MzsYGbir9i4
5,5,3,5,3,3,3,2,3,3,3,3,2,3,3,5d4d9ea8c088850019ec5b32,2-m3SEGs0kM
5,4,6,6,6,5,5,6,5,5,2,5,3,3,5,611a634c7e0e602c9a6b3ad1,e0CG3x4Z_fk
3,6,6,6,6,4,5,4,3,3,3,6,4,4,4,5ebd495e39fb6f017b95054a,cYszuGaptkk
6,6,4,5,6,3,3,2,2,2,4,4,3,5,6,6284049591dc2c6570e93482,zNLbDvnYln0
5,3,5,3,2,5,3,2,5,5,5,5,5,5,5,5d4d9ea8c088850019ec5b32,cYszuGaptkk
4,5,6,4,5,4,3,4,4,7,7,7,4,7,7,5beab62b2bb2960001c9b288,VIqv8YRVDuY
6,6,6,6,5,3,6,6,2,2,1,7,4,6,3,5bb0cc738f3bd70001e513e3,_tNKC2D_DK4
6,6,6,6,6,2,3,6,2,2,3,5,4,5,6,5f29ed73209c1b1a178602e3,2-m3SEGs0kM
4,2,2,2,2,2,3,2,2,2,6,2,2,2,2,5961076cee166f00019591bf,T6oQFzxk8HU
6,6,7,4,4,6,7,4,3,3,1,7,3,7,7,5beab62b2bb2960001c9b288,2-m3SEGs0kM
2,3,3,3,5,4,4,4,3,3,2,3,4,3,6,5c4afb7234ee9300011cbbfc,cYszuGaptkk
7,6,5,3,5,3,3,3,2,2,2,6,5,5,2,611a634c7e0e602c9a6b3ad1,pdzliNhlqWI
3,6,2,5,3,3,2,3,3,3,5,3,3,2,3,5f29ed73209c1b1a178602e3,Zl-50U1tsBM
1,5,2,2,5,1,3,3,5,3,2,2,2,2,2,616823f4aacb6e9b1cde751c,3ysC1-foJT4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5beab62b2bb2960001c9b288,HO-GyyhtDnA
3,2,6,5,5,2,5,5,5,5,5,3,3,3,5,5f29ed73209c1b1a178602e3,cYszuGaptkk
3,5,3,4,5,5,3,4,3,3,2,3,4,3,3,5abc11e6e1099600016a3097,tYjBs906Aw8
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5beab62b2bb2960001c9b288,cYszuGaptkk
4,5,3,3,4,4,3,3,5,4,3,3,3,2,4,5c4afb7234ee9300011cbbfc,Zl-50U1tsBM
2,2,7,6,7,7,6,7,4,1,1,7,6,6,7,5d776e218a8d1d00166d36a6,bBSU7U9f98w
6,6,3,2,2,6,5,3,5,3,3,5,2,3,3,60c114f1542c86cb1e3e7c86,Zl-50U1tsBM
3,5,5,1,2,6,6,1,1,1,1,6,1,5,1,5ba11949a896050001d50742,Oo1dMRp15_Q
5,3,4,3,3,4,3,3,4,4,3,5,5,4,3,5abc11e6e1099600016a3097,s6K40WoEq78
2,3,1,2,3,3,2,6,3,6,6,2,3,3,6,5bb0cc738f3bd70001e513e3,lHCfrK-nIQU
3,4,5,6,6,5,5,5,4,3,2,6,5,5,6,5abc11e6e1099600016a3097,9cy0NymlDV0
1,1,6,2,2,2,2,1,2,4,4,5,3,5,3,5961076cee166f00019591bf,TFHBEkqysRU
3,2,4,7,2,4,7,3,4,6,5,6,4,5,5,5fea2e6613597c51a166f24d,HO-GyyhtDnA
2,2,3,2,2,6,5,2,6,5,1,3,2,3,2,5d776e218a8d1d00166d36a6,aLk1Xh0z7qw
3,5,2,1,3,2,2,1,5,5,2,3,3,2,1,5d776e218a8d1d00166d36a6,s-Q4sffZjo8
7,2,3,3,2,3,3,2,2,2,3,2,2,2,3,616823f4aacb6e9b1cde751c,Zl-50U1tsBM
3,4,3,5,4,4,3,2,3,2,1,3,2,4,2,5e33e9b555c80a3b1a42693d,ERWmerxv2N0
3,3,2,2,2,6,4,3,3,2,2,6,2,4,3,5e33e9b555c80a3b1a42693d,ta_v_mzbMTg
5,4,6,6,6,3,5,4,5,6,4,2,4,4,4,5ea1950819664f04542a50bf,c62P3ERJ3_s
6,6,6,5,6,5,7,1,4,5,2,6,3,4,2,5ea1950819664f04542a50bf,EJv6cvvJshU
3,5,5,4,5,3,4,3,4,4,4,3,4,6,3,5ea1950819664f04542a50bf,Zl-50U1tsBM
3,5,7,5,4,6,6,3,3,3,2,6,3,3,3,60e55bb59cfd0aa9803b4470,DE15rbeNgLI
6,7,3,6,6,4,3,6,3,3,3,6,4,4,5,5963c7e5c11b6a0001dc2421,WiZbb-QOStc
2,5,3,3,5,6,3,1,4,5,2,5,3,3,4,60fd39605911cc95aa9b1b11,RIotfIo1Blc
1,1,1,1,2,5,3,1,5,3,7,2,3,3,2,5963c7e5c11b6a0001dc2421,cP642WWyWO8
1,1,5,2,2,3,3,1,3,2,2,2,3,1,1,6110e8ea36e9b36a6ed2cebf,rBnSfDaDVQI
3,2,2,1,2,3,6,3,5,5,3,5,3,3,5,60e55bb59cfd0aa9803b4470,FhyVUb25Ilc
4,1,3,2,2,6,4,3,7,6,3,5,5,3,5,5963c7e5c11b6a0001dc2421,JGR4ryWa8u0
1,1,2,3,3,4,3,1,3,3,3,3,4,3,3,5963c7e5c11b6a0001dc2421,wWt38u3ikbQ
1,5,6,3,4,3,3,2,3,5,2,6,3,3,3,60d205ced0447ecd3d238b03,QV2snXd5ZlQ
1,3,3,3,2,2,5,1,3,5,2,5,2,5,2,5e5bd0b15bb3123a2e2a2c07,_H9hUA0Ck8c
2,6,2,2,4,2,5,3,3,2,3,5,2,4,3,5f7e0c5f582257095a86ff6e,cyc4PdMrf2k
4,6,5,6,6,3,4,4,4,2,2,4,3,4,4,577d9254c6144900014a0083,_KXsBwbeaSY
5,6,3,4,5,2,3,5,3,3,4,5,3,4,5,5d979f377bc9750018a7a6bf,ZGYsE6m0YtY
4,5,3,3,3,6,5,2,3,3,3,2,2,3,2,60e55bb59cfd0aa9803b4470,q-7SBSxKxKo
2,1,3,3,3,4,5,1,3,2,1,1,2,2,2,6110e8ea36e9b36a6ed2cebf,c3lOglJbNMo
6,4,5,7,7,4,4,4,3,5,4,4,4,4,4,577d9254c6144900014a0083,kL9qia-G10g
1,1,3,1,1,6,6,1,1,1,1,5,5,3,2,5e5bd0b15bb3123a2e2a2c07,weHJ1rLykgs
2,5,3,3,4,5,5,5,3,4,4,6,4,5,4,60ed501279c68ea1a313d0aa,GGlOzSB1R-w
1,1,7,1,1,7,1,3,6,5,4,4,3,2,2,5af4cd9c20299700016d1245,WXom9NTISb8
2,2,3,2,3,5,4,2,5,4,4,5,3,4,4,60fd58f89d037589c34f5a18,9CRrye6_oFo
3,5,3,3,4,6,5,1,2,2,2,5,2,3,2,5eb463628b63a22bad15771c,qLI0PnzmYKA
3,6,4,3,6,2,3,2,4,4,3,5,2,3,3,5b7924d8338a93000154ad21,cYszuGaptkk
2,6,3,2,7,2,3,2,2,3,2,2,2,5,5,616823f4aacb6e9b1cde751c,7ZEF-H-Cyno
2,6,3,2,3,2,5,3,3,3,3,4,3,4,3,5f29ed73209c1b1a178602e3,CpSWTA48JDQ
2,3,3,1,1,5,3,2,5,5,3,3,3,3,3,5d4d9ea8c088850019ec5b32,HO-GyyhtDnA
3,7,6,3,5,3,6,3,3,3,2,7,2,3,2,611a634c7e0e602c9a6b3ad1,WkkrKcyoiA4
3,5,6,6,5,6,6,2,3,6,2,5,6,5,2,608702d7661a76c56f62a02a,VIqv8YRVDuY
2,3,3,3,2,5,3,3,5,5,5,3,3,3,3,5f29ed73209c1b1a178602e3,HO-GyyhtDnA
7,7,2,6,6,6,3,6,1,1,2,3,2,3,3,5ba11949a896050001d50742,Mjrbh-vceUE
6,6,5,6,6,4,3,2,2,2,3,4,3,5,3,6284049591dc2c6570e93482,Mjrbh-vceUE
4,5,5,6,6,5,4,5,3,3,2,5,4,3,3,5abc11e6e1099600016a3097,1yH1AS7GGZU
5,6,6,6,6,3,6,6,3,5,2,6,6,3,3,5961076cee166f00019591bf,ZGYsE6m0YtY
6,4,4,5,6,3,3,2,3,2,3,3,4,5,3,6284049591dc2c6570e93482,pdzliNhlqWI
1,5,6,4,5,2,5,4,3,3,1,5,2,4,3,5c4afb7234ee9300011cbbfc,izuCJwPgG-Q
5,5,2,5,4,4,3,5,3,3,3,3,3,3,4,60c114f1542c86cb1e3e7c86,cYszuGaptkk
3,3,3,5,4,5,5,3,5,4,3,5,5,3,4,5abc11e6e1099600016a3097,Bqw_nmsQQy4
3,3,4,6,5,5,2,2,2,3,3,2,3,2,4,6284049591dc2c6570e93482,VIqv8YRVDuY
4,3,3,6,4,3,3,5,6,6,4,5,3,2,6,611a634c7e0e602c9a6b3ad1,cYszuGaptkk
3,5,3,3,3,5,5,5,3,3,3,4,3,3,3,5abc11e6e1099600016a3097,02qnqWCCdaI
1,2,6,2,2,6,6,3,5,5,2,3,6,3,3,5ba11949a896050001d50742,04YHrUko8yI
1,3,5,4,5,3,2,3,4,3,3,5,3,4,5,5c4afb7234ee9300011cbbfc,VIqv8YRVDuY
4,5,7,3,5,6,6,7,1,7,6,7,5,7,7,5bb0cc738f3bd70001e513e3,kEszobB-abk
3,5,5,5,5,5,4,3,4,4,2,6,5,5,5,5abc11e6e1099600016a3097,PN1BbPGS_RQ
2,5,5,4,5,4,5,3,4,3,2,5,3,4,3,5c4afb7234ee9300011cbbfc,pdzliNhlqWI
7,7,6,7,7,3,1,4,2,1,3,7,2,5,1,5ba11949a896050001d50742,2-m3SEGs0kM
6,3,3,2,5,4,3,6,3,3,3,5,4,4,3,60c114f1542c86cb1e3e7c86,pdzliNhlqWI
2,3,3,4,5,3,5,4,3,3,2,5,3,4,5,5abc11e6e1099600016a3097,L90gLiPafb4
5,5,2,2,2,2,7,6,1,3,1,5,2,2,2,616823f4aacb6e9b1cde751c,5cU-BzR-fek
2,2,4,3,3,4,5,2,4,5,2,4,2,3,3,5c4afb7234ee9300011cbbfc,HO-GyyhtDnA
5,5,6,3,3,5,5,5,3,3,3,4,2,3,3,5abc11e6e1099600016a3097,Lb1VBf2Fykc
7,6,2,3,1,6,7,3,2,1,1,3,2,2,2,616823f4aacb6e9b1cde751c,isykm48MUPM
2,2,7,3,2,6,6,3,6,6,6,6,4,2,6,5961076cee166f00019591bf,HO-GyyhtDnA
6,3,2,7,5,4,4,5,3,5,5,6,4,3,7,5fea2e6613597c51a166f24d,cYszuGaptkk
5,5,1,3,3,7,6,3,3,5,7,2,3,1,5,5ba11949a896050001d50742,Zl-50U1tsBM
2,3,2,3,2,4,2,2,3,3,2,2,2,2,2,5e33e9b555c80a3b1a42693d,MUq2VCSi-bs
2,2,2,2,2,6,3,2,5,4,3,2,2,2,2,5e33e9b555c80a3b1a42693d,26hYGh4SYX4
1,7,7,4,6,4,7,3,3,2,2,7,2,3,1,5ea1950819664f04542a50bf,Ex5ZhANd7z0
2,6,5,2,2,4,7,3,5,4,1,1,1,1,1,5ea1950819664f04542a50bf,N7i6-eyd3aI
6,6,7,6,6,3,5,3,4,4,4,5,3,4,3,5ea1950819664f04542a50bf,VIqv8YRVDuY
6,6,6,6,6,4,6,6,3,3,3,5,4,4,4,577d9254c6144900014a0083,SXkaG2VNqbE
2,4,4,4,7,4,4,4,3,5,3,6,4,4,4,577d9254c6144900014a0083,RWhvhHg8JnU
1,1,5,2,2,3,3,1,3,2,2,2,3,1,1,6110e8ea36e9b36a6ed2cebf,d77iqD6bMHM
1,1,5,2,2,3,3,1,3,2,2,2,3,1,1,6110e8ea36e9b36a6ed2cebf,SFDQWY3IQ6A
1,3,3,2,3,2,5,2,2,2,1,3,3,3,1,6110e8ea36e9b36a6ed2cebf,hrpsvMHAkDI
1,1,3,2,2,6,4,2,2,4,7,3,3,3,5,5963c7e5c11b6a0001dc2421,rKe2vkFIUbY
2,2,5,2,1,6,3,1,3,5,2,5,3,1,1,5e5bd0b15bb3123a2e2a2c07,kxhDnxDm0RM
5,4,3,3,5,2,3,2,3,5,5,3,2,5,3,60fd39605911cc95aa9b1b11,5fxq9sCyMqM
3,5,4,6,6,4,5,4,4,5,4,4,4,4,4,5963c7e5c11b6a0001dc2421,mO1kljD_Aa4
3,5,3,3,5,2,5,5,3,3,3,5,3,3,5,60e55bb59cfd0aa9803b4470,oWFVKWZxhJU
2,6,2,2,5,5,5,2,3,3,1,5,3,3,2,5810f69c7d3e6d0001df29a5,ta_v_mzbMTg
5,6,3,5,6,2,3,5,2,1,5,5,4,5,2,60fd39605911cc95aa9b1b11,LYVEt97fWLM
1,2,3,1,1,7,5,1,5,3,2,1,2,1,1,6110e8ea36e9b36a6ed2cebf,Uyp8N1f5Hrg
5,5,2,3,6,4,3,3,2,1,3,4,3,3,2,60fd39605911cc95aa9b1b11,N-nPqprf5Yo
3,4,3,3,5,2,5,3,2,5,3,5,2,5,4,5d979f377bc9750018a7a6bf,PjA-VYesTtw
2,6,7,6,6,4,6,5,2,1,4,6,2,5,3,5810f69c7d3e6d0001df29a5,_ob7euNGFxw
4,7,7,7,7,2,6,7,2,2,2,6,4,6,6,60e41e3e8c52dca4b19a3487,6NL_inUJ-yE
2,3,5,3,3,6,6,3,6,6,5,6,4,3,4,5fcf5ad1347ca200086dd547,kb4Ga1tD3nk
4,3,3,3,3,5,2,2,6,6,6,2,3,2,3,5961076cee166f00019591bf,Zl-50U1tsBM
6,6,7,3,6,3,5,3,3,2,3,3,3,5,5,5961076cee166f00019591bf,VIqv8YRVDuY
6,6,6,3,3,3,5,2,5,5,5,5,3,5,3,5961076cee166f00019591bf,pdzliNhlqWI
2,3,4,5,5,4,3,3,3,3,5,4,3,3,5,5abc11e6e1099600016a3097,HWp1y2cHrgo
3,6,3,4,6,3,4,3,3,3,6,2,4,3,4,5fea2e6613597c51a166f24d,VIqv8YRVDuY
7,6,6,6,6,2,3,2,1,1,2,5,3,2,2,5bb0cc738f3bd70001e513e3,4fMS076F8pU
7,7,1,2,2,4,2,2,1,2,6,1,5,1,2,5bb0cc738f3bd70001e513e3,RWhvhHg8JnU
2,5,2,1,6,6,4,5,2,1,5,4,5,6,3,5d776e218a8d1d00166d36a6,x85TYyRIRwU
3,2,4,6,6,4,3,3,3,3,2,5,4,3,6,5abc11e6e1099600016a3097,KEEFbsGQueI
6,7,3,5,5,3,5,3,3,5,5,3,2,3,2,5ba11949a896050001d50742,cYszuGaptkk
5,5,3,3,3,5,3,3,3,3,4,4,3,2,3,5abc11e6e1099600016a3097,fM1ARuVwYT4
1,2,5,3,2,7,6,3,6,6,1,7,2,6,1,5bb0cc738f3bd70001e513e3,DOO0-chRLHY
3,5,3,2,6,3,3,4,2,3,5,5,4,5,5,5d776e218a8d1d00166d36a6,95mk--0FTEw
5,5,5,2,2,7,7,3,5,5,3,2,5,5,5,5ba11949a896050001d50742,HO-GyyhtDnA
1,4,7,6,6,2,4,4,6,6,4,6,3,6,6,56c65a5a305eaa0005f2a634,Jj-N2q3MRIc
2,4,3,3,4,3,4,4,4,5,3,6,3,6,4,56c65a5a305eaa0005f2a634,Eej5_xQMdF0
2,4,3,4,5,3,3,5,3,2,2,6,4,3,6,5abc11e6e1099600016a3097,2-m3SEGs0kM
6,5,2,3,3,7,6,4,3,3,3,2,5,3,5,5bb0cc738f3bd70001e513e3,Zl-50U1tsBM
6,6,3,2,2,2,5,2,2,2,1,5,3,4,3,5bb0cc738f3bd70001e513e3,VIqv8YRVDuY
4,5,4,5,5,3,3,4,2,2,3,5,4,3,5,5abc11e6e1099600016a3097,pdzliNhlqWI
3,6,4,3,4,5,2,2,3,3,2,2,2,5,3,5d776e218a8d1d00166d36a6,Zl-50U1tsBM
2,2,6,2,5,4,4,4,5,6,3,4,2,4,5,56c65a5a305eaa0005f2a634,zaOUWigiEVM
3,2,4,3,4,4,3,3,5,4,3,6,3,2,5,56c65a5a305eaa0005f2a634,ZoRBJa773Rk
4,4,5,2,2,6,4,4,6,6,4,6,4,3,6,56c65a5a305eaa0005f2a634,HO-GyyhtDnA
2,4,6,6,6,2,4,6,5,5,4,6,3,6,6,56c65a5a305eaa0005f2a634,VIqv8YRVDuY
5,7,6,4,5,3,6,7,3,3,1,6,5,5,5,58670dbe8596530001079a2a,rJkc-PV3my0
3,6,6,7,7,5,5,6,5,4,5,6,6,6,7,58670dbe8596530001079a2a,CcVTEKOG13o
7,7,6,6,6,3,5,7,2,2,5,5,4,3,3,58670dbe8596530001079a2a,KJSFkldABdY
4,6,6,6,3,5,3,6,3,3,6,6,3,3,5,58670dbe8596530001079a2a,6Rg3FFuShGI
5,6,6,6,6,6,3,2,3,2,3,4,5,3,6,58670dbe8596530001079a2a,VIqv8YRVDuY
5,6,4,5,6,3,5,6,2,2,5,5,3,3,5,58670dbe8596530001079a2a,pdzliNhlqWI
1,6,2,3,7,6,5,3,2,5,3,6,2,2,3,6128cc858ede754e70976dc9,_JIlOyI0LUA
6,7,5,6,3,5,1,1,2,1,2,3,2,2,1,6128cc858ede754e70976dc9,qLI0PnzmYKA
6,3,5,4,6,2,4,4,5,3,2,5,3,4,4,5acb5910e1546900019c413a,kFkIC-XjFp0
2,1,6,3,5,6,7,2,4,6,5,5,5,3,3,6128cc858ede754e70976dc9,iD1Eac2X6A4
3,2,3,2,3,4,4,2,3,1,2,3,3,2,2,6128cc858ede754e70976dc9,XH_NDgm16Ws
6,5,6,5,6,4,5,5,3,3,2,5,5,4,5,5acb5910e1546900019c413a,l4ipP3XnpDA
3,6,5,5,6,6,5,3,6,7,6,6,4,5,1,6128cc858ede754e70976dc9,5RVqzWqVpME
7,6,3,6,7,4,3,6,1,2,2,6,7,3,5,6128cc858ede754e70976dc9,FqGfNOYo0co
2,3,3,2,2,2,5,2,3,4,2,5,4,3,3,60eacff7b678411f44e11a12,9lIP11Pbu10
1,3,6,3,5,1,5,3,3,4,2,4,4,3,2,60eacff7b678411f44e11a12,R3nQ2yAqag4
5,6,2,1,6,3,3,2,2,2,2,4,4,3,3,60eacff7b678411f44e11a12,QqonAr7ajPg
2,1,3,2,2,4,4,1,2,2,1,3,3,2,1,6128cc858ede754e70976dc9,jEtrbjHaZc8
2,3,3,3,4,3,3,4,4,4,3,2,2,4,4,5e33e9b555c80a3b1a42693d,sP6RnFMqDnI
5,6,3,5,7,3,4,6,2,3,3,3,3,4,5,5e33e9b555c80a3b1a42693d,VIqv8YRVDuY
3,3,2,3,2,5,3,3,5,3,2,2,2,3,3,5e33e9b555c80a3b1a42693d,Zl-50U1tsBM
3,6,2,2,3,5,4,3,3,2,2,3,4,5,3,5b1840dfb6fe3d0001a1073d,Xh-dQTJAaqE
2,2,5,3,2,6,6,5,4,4,2,5,3,2,3,5b1840dfb6fe3d0001a1073d,M-ErishbROk
3,5,3,2,2,2,3,3,5,5,5,3,2,2,4,5b1840dfb6fe3d0001a1073d,cYszuGaptkk
1,6,5,2,3,5,3,1,2,3,2,6,3,3,1,5e979756281ba326b104d3e8,XG7tiYSHwTo
5,6,5,3,3,6,5,2,3,5,3,5,5,3,2,5c5cad3e4ee81200018eafe2,oS3DzyBVp1s
3,5,6,3,4,6,6,3,3,5,2,3,3,2,1,5c5cad3e4ee81200018eafe2,Lb1VBf2Fykc
1,2,4,2,3,3,3,2,5,6,3,2,3,5,3,5e979756281ba326b104d3e8,__5nKKCvOzk
1,2,6,2,3,5,2,2,5,4,3,3,3,2,5,5e979756281ba326b104d3e8,zmd44gV9raw
5,6,1,6,5,5,5,5,3,2,1,3,3,6,3,5e979756281ba326b104d3e8,D9QZLIMKEno
6,6,2,5,6,3,2,5,1,1,3,5,2,3,2,5e979756281ba326b104d3e8,vdWc1qLStAs
1,3,5,2,2,3,3,2,4,5,2,6,2,3,2,5eb463628b63a22bad15771c,jBIWrAAq-3Q
4,4,3,4,5,4,3,4,3,3,3,4,3,4,4,5d692cf290cade0018695dfb,U8w09p6T8r4
1,7,7,6,7,5,2,2,1,3,6,3,4,4,6,5beab62b2bb2960001c9b288,z6cj2wHF1rA
1,5,3,2,1,5,5,5,2,2,1,7,5,3,3,5f0cfeef098f1e53ff201909,ET8_Ee5cQk4
5,5,2,3,7,3,5,3,3,2,1,5,3,5,2,5f196e2fab8a9003090bd474,aUOl_DWdEu8
3,6,5,6,6,4,3,4,2,2,3,3,4,4,4,573dbfc9cc30e7000dc57410,e6CJ0qsyJjQ
3,3,5,3,2,6,5,3,3,3,4,3,2,3,3,60ed501279c68ea1a313d0aa,lKvRSLtbfrI
3,3,5,6,2,4,6,2,6,7,6,4,2,6,1,5f4e117dbfcaa83f1b418976,cP642WWyWO8
2,3,4,2,5,2,2,3,4,2,3,6,3,4,2,5f033543945c554f816f6ad7,87MVxvFBVqo
3,6,5,3,6,2,3,5,2,2,2,5,3,3,4,60fd58f89d037589c34f5a18,x85TYyRIRwU
2,3,3,2,1,6,5,3,4,5,3,6,4,4,3,60e41e3e8c52dca4b19a3487,9lIP11Pbu10
1,3,6,2,5,2,6,4,2,2,3,7,2,4,1,5bd0a57f446a8e0001204390,5cU-BzR-fek
5,5,3,5,6,6,5,6,2,3,3,5,4,3,2,5eb463628b63a22bad15771c,l4ipP3XnpDA
2,6,5,3,7,4,6,2,1,2,1,7,2,2,1,5f4e117dbfcaa83f1b418976,jYnVugDxErs
5,6,4,3,6,2,3,3,2,2,3,5,3,4,3,60fd58f89d037589c34f5a18,bEWuMC5K7vQ
5,3,3,3,3,4,3,3,3,3,3,5,2,4,3,573dbfc9cc30e7000dc57410,nbUOQ6gAudo
3,5,4,3,4,4,3,4,3,3,3,4,4,3,4,5d692cf290cade0018695dfb,8Dq2peBijDw
7,7,7,2,2,7,7,7,6,7,7,7,5,7,6,5f033543945c554f816f6ad7,ijHYsEGGRRY
5,6,5,7,7,2,4,4,1,1,4,6,4,5,5,5af4cd9c20299700016d1245,-a9Jmy2fs3I
5,1,5,7,3,5,6,2,3,3,1,7,1,2,2,5efddc1317f23624a7380d36,90BHH9lni8o
5,5,6,4,7,3,3,5,3,6,3,2,3,2,3,5f4e117dbfcaa83f1b418976,zNLbDvnYln0
4,5,6,5,6,4,4,5,4,5,3,5,5,6,6,60ed501279c68ea1a313d0aa,Y_TqObDvE24
2,3,3,2,3,6,6,2,3,2,1,5,3,6,3,5eb463628b63a22bad15771c,DqQZSbSfQ6g
1,3,4,5,4,5,4,2,4,5,5,5,4,4,2,6112c3592c483f115b25d256,tuovbTrSLvE
6,6,4,4,4,4,4,3,3,3,4,5,4,3,3,60e41e3e8c52dca4b19a3487,DqU8fARtNFA
7,7,6,6,6,4,5,1,3,2,1,6,2,5,2,5f0cfeef098f1e53ff201909,aUOl_DWdEu8
3,4,2,3,6,4,3,3,3,3,3,5,3,3,3,60fd58f89d037589c34f5a18,ZHYihxwUzbM
3,6,2,2,3,2,2,2,4,3,4,3,2,5,3,61435b26170aa14747574253,c7zjMd_AlKo
3,7,7,7,4,7,7,4,4,7,1,7,5,7,7,5beab62b2bb2960001c9b288,QhM5cqvPfb0
3,6,6,7,1,3,5,2,5,7,2,6,2,4,3,5f4e117dbfcaa83f1b418976,pTe7yJS0mqU
6,6,3,6,6,4,2,3,2,2,3,2,3,4,3,573dbfc9cc30e7000dc57410,mCexl35l7BQ
5,6,5,4,5,4,3,4,3,3,2,4,4,4,3,5d692cf290cade0018695dfb,ZHYihxwUzbM
2,6,6,3,6,2,5,4,2,2,1,6,2,3,1,5bd0a57f446a8e0001204390,6yR2CgfoRbo
2,3,5,3,3,5,6,3,6,7,6,6,2,6,5,5eb463628b63a22bad15771c,NHcDF9wyXpM
3,7,6,7,7,2,6,6,4,2,2,6,4,5,5,60e41e3e8c52dca4b19a3487,rJkc-PV3my0
7,7,3,5,3,6,7,3,2,2,1,7,5,2,1,5efddc1317f23624a7380d36,tTn1rY6EC7M
5,6,3,5,5,5,3,1,1,1,3,5,2,2,3,5f0cfeef098f1e53ff201909,Y2zE_9YFstU
3,3,6,4,6,3,3,5,3,2,3,4,5,6,3,60ed501279c68ea1a313d0aa,Jj-N2q3MRIc
7,5,2,7,7,4,5,6,2,2,3,6,6,2,5,5f4e117dbfcaa83f1b418976,LmmNeskIG-c
3,3,5,6,5,5,5,6,5,5,5,5,4,2,5,61435b26170aa14747574253,ulURkxonNpU
7,7,6,2,4,5,6,3,4,4,4,7,4,6,4,5f033543945c554f816f6ad7,InjI6hTzBNQ
3,5,4,3,4,4,3,3,6,6,4,4,4,3,5,60fd58f89d037589c34f5a18,QhM5cqvPfb0
2,3,3,3,3,6,5,3,3,3,1,6,2,3,2,5eb463628b63a22bad15771c,fd-TEgqVsXY
3,6,3,6,6,5,4,4,2,2,2,6,6,6,5,5af4cd9c20299700016d1245,wdLvKel9Cbo
3,4,5,3,3,4,3,3,5,4,3,4,3,3,3,5d692cf290cade0018695dfb,AtNnedkKLnM
2,2,6,2,1,7,6,1,4,2,2,7,3,2,2,60e41e3e8c52dca4b19a3487,wdOfg3UPqzA
6,6,2,2,6,4,2,2,2,2,4,2,2,4,2,573dbfc9cc30e7000dc57410,MWu6UulTTA4
2,3,6,6,7,3,5,3,2,4,3,7,3,6,3,5f4e117dbfcaa83f1b418976,pdzliNhlqWI
1,2,5,4,2,3,3,2,4,3,2,6,4,3,1,5bd0a57f446a8e0001204390,SLSo8iqFsFE
2,6,2,3,5,2,2,5,4,2,4,6,3,5,4,61435b26170aa14747574253,PjA-VYesTtw
2,1,7,2,5,2,3,2,1,2,3,6,3,3,2,60ed501279c68ea1a313d0aa,gtwklqUz1UY
2,6,5,2,4,4,4,3,4,3,2,6,3,5,3,60fd58f89d037589c34f5a18,hAiBmTJhhJs
3,6,3,4,3,5,5,2,4,3,2,6,2,2,3,5f0cfeef098f1e53ff201909,x1Vhqc54Sgs
3,6,6,4,4,4,4,5,3,2,2,5,3,5,2,5ed18d516f7b8e0e377758fa,dItD6LO1ILc
1,2,4,3,3,5,4,3,6,7,6,5,3,6,4,5eb463628b63a22bad15771c,p_6ua9LLqy0
2,2,6,6,6,4,7,4,7,6,4,6,2,4,3,5f033543945c554f816f6ad7,zgYKLgKXZjQ
3,3,3,6,2,7,7,3,5,6,1,6,5,1,2,5efddc1317f23624a7380d36,hAiBmTJhhJs
2,4,7,4,5,2,6,6,4,5,3,6,4,6,6,60e41e3e8c52dca4b19a3487,EXL8_DhTqNE
3,6,3,2,5,4,2,2,2,2,3,2,2,4,2,573dbfc9cc30e7000dc57410,JXF8t1yznCk
2,3,5,2,4,3,3,2,4,3,2,5,3,4,3,5fcf5ad1347ca200086dd547,odLNWTZGSyg
7,6,7,5,7,2,6,6,2,2,1,7,3,6,2,5f4e117dbfcaa83f1b418976,2-m3SEGs0kM
3,3,3,3,5,2,3,3,3,5,2,4,3,4,4,60fd58f89d037589c34f5a18,SlYasXQ36eE
1,3,3,1,4,2,3,1,2,1,3,5,2,2,1,5f033543945c554f816f6ad7,tXrsSbHI0sQ
2,3,4,5,4,6,6,3,5,3,2,3,3,4,3,5eb463628b63a22bad15771c,7PXUuEIDJnE
7,2,7,4,5,3,4,4,3,3,3,2,2,6,4,60ed501279c68ea1a313d0aa,1y538s1N3To
1,7,6,2,7,2,6,2,1,1,3,7,4,4,2,5fea2e6613597c51a166f24d,pdzliNhlqWI
